MutationType	SP77443	SP72118	SP76891	SP125732	SP125716	SP125746	SP125797	SP76057	SP69565	SP75202	SP110736	SP107774	SP110779	SP107805	SP110789	SP71846	SP70122	SP71404	SP76955	SP107781	SP70202	SP70677	SP70082	SP70288	SP70266	SP107956	SP70956	SP108017	SP71536	SP70756	SP76675	SP71480	SP70313	SP73319	SP107813	SP77339	SP76017	SP76915	SP71974	SP70178	SP107920	SP110798	SP107952	SP70465	SP70780	SP110803	SP107915	SP71132	SP71552	SP69573	SP75681	SP107874	SP110816	SP77203	SP76515	SP110770	SP69812	SP76136	SP70106	SP108059	SP108020	SP76867	SP108088	SP71734	SP76001	SP108033	SP110822	SP69762	SP107945	SP107770	SP73263	SP77131	SP75322	SP70046	SP70932	SP71758	SP71228	SP76353	SP69587	SP69898	SP75977	SP70226	SP108068	SP107784	SP110824	SP76843	SP71456	SP108065	SP70860	SP71084	SP72262	SP69705	SP107786	SP71576	SP108123	SP74896	SP71950	SP108049	SP116965	SP77930	SP125807	SP125696	SP125725	SP125752	SP118048	SP117981	SP125749	SP125762	SP117164	SP117002	SP117158	SP125691	SP125721	SP125753	SP117972	SP125726	SP125800	SP117745	SP117351	SP117980	SP117878	SP125805	SP78013	SP118083	SP125772	SP117216	SP125784	SP117323	SP118046	SP77888	SP125766	SP125737	SP125763	SP125802	SP117656	SP77872	SP117309	SP117201	SP125685	SP117463	SP117568	SP125717	SP125707	SP125794	SP125756	SP117441	SP125780	SP125764	SP117690	SP125742	SP125804	SP125695	SP77986	SP125689	SP117523	SP125694	SP125745	SP117001	SP117949	SP117653	SP117522	SP125710	SP117214	SP125768	SP117722	SP125699	SP125771	SP125719	SP117648	SP125760	SP125770	SP77956	SP125785	SP125706	SP125705	SP125715	SP116962	SP117660	SP117643	SP125713	SP117760	SP116968	SP125775	SP125731	SP125733	SP78502	SP125791	SP125755	SP117340	SP125781	SP125783	SP116950	SP125712	SP125786	SP125693	SP116949	SP78533	SP117215	SP117040	SP117476	SP116985	SP125769	SP125778	SP117440	SP125730	SP125686	SP125758	SP77848	SP117974	SP117911	SP117165	SP117412	SP117650	SP117076	SP125757	SP125711	SP125811	SP125723	SP125809	SP125722	SP117908	SP125741	SP125724	SP117037	SP125777	SP117291	SP125793	SP125744	SP125795	SP125703	SP125761	SP117661	SP125776	SP117261	SP125698	SP125714	SP77972	SP77866	SP125704	SP117290	SP125738	SP135427	SP135403	SP102557	SP106801	SP106758	SP106808	SP102617	SP102605	SP117086	SP117700	SP135339	SP135324	SP102529	SP102507	SP102485	SP117043	SP135496	SP117228	SP118044	SP117984	SP135346	SP135492	SP102573	SP135460	SP117667	SP106815	SP106734	SP117796	SP102537	SP135334	SP102517	SP117493	SP106722	SP135434	SP106753	SP102523	SP102591	SP102547	SP118043	SP135478	SP102561	SP135274	SP106797	SP135488	SP135480	SP135455	SP135389	SP102597	SP102489	SP135410	SP135372	SP117223	SP135328	SP135444	SP106750	SP102511	SP102541	SP102567	SP117595	SP135440	SP135296	SP117294	SP135363	SP102499	SP117951	SP117085	SP106669	SP135316	SP135305	SP102581	SP106718	SP135451	SP135354	SP102611	SP135448	SP117758	SP135282	SP135288	SP135475	SP135416	SP117331	SP135468	SP135463	SP135422	SP135484	CPCT02030262T	CPCT02190001T	CPCT02160010T	CPCT02330006T	CPCT02030290T	CPCT02060058T	CPCT02130025T	CPCT02060167T	CPCT02090031T	CPCT02220061T	DRUP01020037T	CPCT02380033T	CPCT02100135T	CPCT02080286T	CPCT02380032T	CPCT02250006T	CPCT02050312T	CPCT02270017T	CPCT02060210T	CPCT02090039T	CPCT02110060T	CPCT02130044T	CPCT02130047T	WIDE01010068T	WIDE01010103T	CPCT02440009T	WIDE01010243T	CPCT02130079T	CPCT02130082T	CPCT02210054T	CPCT02120131T	CPCT02370030T	CPCT02090047T	CPCT02130118T	CPCT02080238T	CPCT02130120T	CPCT02030501T	CPCT02190041T	CPCT02130133T	CPCT02130129T	CPCT02290049T	CPCT02380050T	CPCT02090060T	CPCT02210068T	CPCT02410012T	DRUP01090022T	CPCT02050246T	CPCT02050244T	CPCT02060111T	CPCT02050070T	CPCT02250001T	CPCT02070231T	CPCT02210016T	CPCT02070132T	CPCT02180029T	CPCT02050195T	CPCT02060107T	CPCT02070177T	CPCT02030366T	CPCT02050223T	CPCT02060116T	CPCT02050239T	CPCT02210031T	CPCT02230035T	CPCT02050089T	CPCT02180009T	CPCT02330014T	CPCT02230001T	CPCT02040083T	CPCT02180020T	CPCT02050135T	CPCT02020483T	CPCT02080091T	CPCT02260012T	CPCT02210036T	CPCT02130014T	CPCT02130010T	CPCT02250002T	CPCT02090027T	DRUP01070119T	CPCT02050447T	CPCT02330135T	CPCT02200008T	CPCT02200009T
4:Ins:R:3	0	0	0	0	0	9	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	1	0	75	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0
4:Ins:R:4	0	1	0	0	1	7	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	1	1	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	97	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	1	2	1	1	0	0
4:Ins:R:5	0	1	3	1	1	20	2	0	0	0	0	0	0	2	1	1	0	0	2	1	1	0	0	0	1	0	0	0	0	0	3	0	1	2	0	0	1	0	1	1	1	2	1	0	2	0	1	0	1	0	0	0	1	1	3	1	0	2	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	2	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	1	1	3	1	0	0	0	0	0	0	1	0	1	0	3	0	1	1	0	1	1	0	0	0	0	0	2	1	0	1	2	2	0	1	1	2	0	0	1	0	1	1	0	1	0	1	1	0	0	1	0	0	5	1	1	1	1	0	1	1	0	0	0	0	1	3	0	0	1	26	0	1	1	1	0	0	0	3	3	1	3	1	0	2	0	1	3	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	3	1	0	0	0	1	3	2	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	2	0	1	1	0	1	1	0	1	2	2	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	1	2	0	0	0	2	1	2	1	1	0	1	0	2	1	3	0	0	1	0	40	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	5	0	2	1	0	0	1	1	1	0	2	0	1	0	0
5:Ins:R:0	5	2	0	0	21	18	6	1	1	2	0	0	1	2	1	0	1	1	0	0	7	0	1	2	3	1	2	0	0	1	3	2	0	3	2	1	0	1	9	1	2	0	0	2	1	1	3	0	3	0	0	0	1	2	1	1	0	2	4	3	1	2	2	2	2	2	3	4	0	4	0	1	5	2	0	0	1	2	0	4	0	1	0	3	0	0	1	0	1	3	3	4	2	0	3	1	1	0	4	0	2	2	3	1	3	1	1	2	0	1	0	2	2	2	2	1	0	1	0	4	1	3	0	3	0	0	1	2	1	0	1	1	12	0	0	0	1	1	0	0	1	10	4	2	12	2	2	10	1	2	8	1	2	1	1	4	0	1	0	0	1	2	1	4	1	0	7	1	1	0	18	4	3	14	0	0	0	3	5	5	2	0	3	1	3	0	0	6	2	1	0	2	1	16	2	6	0	0	0	1	2	0	22	1	0	3	0	1	1	1	0	2	0	2	0	17	2	0	3	0	0	1	2	2	13	0	1	0	2	1	0	0	4	1	4	3	1	0	2	5	0	0	0	2	0	0	1	2	0	0	0	3	0	2	2	0	1	0	4	2	2	2	0	1	1	1	1	0	1	0	0	2	0	2	0	0	0	0	3	0	3	2	1	0	2	0	1	0	1	2	2	0	1	2	0	0	0	2	1	1	2	0	1	1	1	1	0	1	0	3	1	0	0	0	3	1	3	1	0	0	1	2	0	0	0	0	15	29	30	26	63	28	27	26	23	17	28	26	18	12	34	37	23	64	45	17	37	50	59	18	8	61	13	42	45	22	49	78	140	27	22	51	37	24	32	22	40	59	29	44	34	52	71	55	77	44	44	30	592	16	29	16	18	20	18	49	20	43	42	55	41	30	7	4	29	49	94	23	8	77	96	16	34	41	9	123	8	10	5	14
5:Ins:R:1	13	5	12	2	7	5	4	11	5	3	4	7	16	12	6	6	5	9	10	3	7	3	1	10	7	3	4	3	3	4	7	8	4	1	3	3	9	6	11	2	12	3	12	7	9	1	3	6	7	1	17	8	0	7	3	6	3	6	6	7	8	4	2	5	6	1	6	4	4	8	5	7	18	7	8	4	9	2	3	12	1	7	4	19	6	6	8	5	3	1	8	6	5	8	3	2	8	2	29	5	9	3	5	11	8	3	1	5	2	7	3	7	1	6	4	7	0	5	3	8	3	5	6	12	3	7	7	4	5	2	5	7	8	1	4	2	4	6	4	6	3	3	3	8	11	4	5	19	1	2	21	3	1	11	2	6	8	6	3	3	2	1	6	5	6	7	28	5	0	6	9	7	3	15	5	3	3	11	15	24	4	2	2	2	5	2	4	12	6	6	4	17	9	3	7	11	0	9	12	2	4	4	14	11	1	11	3	4	5	4	2	6	5	7	9	9	1	8	6	8	3	8	3	4	6	17	4	10	3	8	4	2	6	0	5	8	4	0	3	7	2	1	1	1	1	3	1	3	1	0	4	7	2	4	2	0	4	4	2	2	4	3	1	0	2	2	6	4	3	3	2	3	2	4	3	2	4	2	1	3	5	0	5	4	4	0	0	4	0	1	7	1	2	5	0	0	4	5	2	3	4	4	2	5	2	0	1	4	1	11	0	8	2	3	13	1	4	1	2	2	2	7	2	0	5	3	0	5	9	4	21	7	2	2	8	10	13	10	7	2	1	7	5	7	2	8	5	2	9	9	4	7	3	3	11	3	4	5	21	4	5	7	10	8	7	5	7	8	4	9	9	16	17	7	7	4	7	3	90	3	6	1	12	2	10	6	5	10	2	3	13	12	7	5	4	13	12	7	12	24	8	5	9	4	4	7	7	4	3	3
5:Ins:R:2	0	1	2	0	1	2	1	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	2	2	0	1	0	0	0	1	1	0	2	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	1	1	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	4	2	0	1	0	0	0	1	1	5	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	2	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	2	1	1	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	24	1	0	0	0	0	1	2	1	0	2	1	2	0	0	0	0	3	0	0	3	0	1	0	0	0	0	3	0	1	1	1
5:Ins:R:3	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
5:Ins:R:4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5:Ins:R:5	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
2:Del:M:1	3	2	8	20	4	163	7	5	6	6	5	6	7	8	4	5	2	7	4	6	3	7	4	8	9	13	4	0	2	3	10	8	7	5	5	5	5	4	9	12	4	4	12	8	9	6	7	5	10	2	5	10	1	4	9	6	5	16	4	2	10	6	10	1	3	6	6	3	7	2	7	5	5	0	5	10	16	9	4	17	10	4	8	8	7	3	8	8	7	6	4	5	13	3	7	6	3	2	14	1	8	7	11	9	10	8	5	8	1	7	8	16	3	2	1	8	0	5	2	10	5	7	5	10	3	5	8	9	4	7	6	7	9	6	4	2	8	5	8	7	12	7	0	5	9	6	3	11	6	15	7	3	1	16	5	5	5	7	8	4	5	5	13	11	8	8	10	7	4	7	29	2	7	12	4	3	3	2	5	17	6	5	1	1	2	1	7	11	19	7	2	7	5	5	10	10	3	4	6	11	7	3	9	6	2	6	7	2	7	3	9	9	3	2	1	6	4	10	9	3	5	4	18	5	7	4	4	2	5	6	4	4	8	2	4	5	3	0	4	5	3	3	0	1	3	2	3	2	1	1	2	5	1	5	3	0	1	2	5	0	2	2	1	0	2	0	1	1	9	5	1	3	0	2	5	1	0	0	8	4	0	1	2	2	13	2	25	1	11	0	2	0	2	3	1	0	8	6	4	3	4	3	1	1	4	1	1	4	0	10	1	2	5	5	9	1	2	3	5	0	4	4	2	0	7	2	5	4	9	0	15	9	5	8	3	18	13	9	6	3	9	7	7	3	7	4	3	8	8	12	1	5	3	6	11	4	4	8	22	11	10	12	2	5	8	3	7	7	16	7	3	14	13	12	5	5	12	7	650	6	9	8	9	2	8	7	4	11	7	11	15	22	0	2	4	10	18	6	12	6	9	6	13	5	2	26	7	9	3	7
3:Del:M:1	2	2	1	0	2	11	1	2	4	2	0	3	2	1	6	1	1	2	1	0	5	1	0	2	0	0	2	1	1	0	2	0	1	1	1	0	3	0	2	4	1	2	1	1	2	6	0	1	3	2	0	1	0	3	1	1	2	9	4	1	2	0	1	2	2	1	0	0	1	1	1	0	2	0	1	7	5	1	0	0	2	0	1	2	1	3	2	1	0	1	1	1	4	1	1	0	2	1	5	0	1	1	1	0	1	1	2	2	1	3	2	3	3	3	1	0	0	1	2	2	1	1	1	7	0	3	0	4	2	1	1	1	3	0	2	2	2	1	0	0	4	1	0	1	3	0	3	6	2	7	2	1	0	4	3	2	3	1	1	1	3	1	6	2	2	2	6	0	1	0	6	1	1	12	4	2	1	2	5	7	1	1	3	1	0	1	0	1	3	0	1	1	1	1	1	4	1	0	2	1	1	1	15	0	2	2	1	1	1	1	1	4	6	0	0	3	6	1	1	3	2	0	0	0	6	2	1	0	2	0	2	0	1	5	6	0	1	0	1	1	2	0	0	0	1	0	1	2	0	0	0	0	1	2	1	1	4	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	1	1	1	0	3	1	1	0	0	2	0	2	1	1	0	0	0	0	2	0	0	0	2	2	1	1	2	0	1	0	0	0	0	0	5	0	0	0	0	3	0	0	2	0	1	0	2	0	0	0	0	2	2	0	2	2	0	2	0	2	1	2	0	3	2	3	3	1	3	1	1	0	0	3	2	0	1	1	0	1	1	1	2	9	1	5	3	1	1	2	0	1	3	1	1	2	5	1	2	3	1	0	0	111	0	0	4	4	0	1	3	0	2	7	2	2	12	0	1	0	5	8	3	4	1	5	0	2	0	2	5	1	2	2	2
3:Del:M:2	7	3	2	3	2	92	5	4	7	2	3	1	2	4	6	6	1	9	3	1	2	2	2	3	0	9	3	2	2	6	3	6	5	4	5	4	6	5	5	5	1	3	3	5	4	4	1	3	2	1	1	3	4	8	4	2	4	7	2	1	3	3	5	3	2	3	2	4	3	5	3	2	6	1	2	1	7	3	2	5	2	1	7	7	1	2	9	2	4	1	4	4	5	3	5	3	4	1	15	2	2	2	10	4	8	1	2	4	1	5	4	10	6	2	1	1	0	5	2	1	3	2	4	7	1	3	2	7	1	1	3	6	2	2	1	1	6	2	3	4	7	2	0	4	6	1	2	9	2	3	2	4	0	3	7	5	1	4	6	0	7	0	2	6	4	10	8	2	1	5	15	2	6	1	3	0	6	2	11	16	4	2	2	2	3	2	5	4	6	5	3	1	3	4	7	5	0	0	5	2	4	1	16	6	2	2	4	3	3	8	6	4	1	1	1	6	4	5	0	1	4	2	12	1	10	2	2	1	1	2	1	4	4	2	5	2	7	0	4	2	0	2	0	1	0	1	2	2	1	0	3	3	0	2	0	0	2	0	3	0	1	0	1	2	0	0	2	2	1	4	1	0	0	0	6	0	2	4	1	1	0	0	0	1	4	0	5	3	8	1	1	1	0	1	0	2	7	2	1	1	1	0	0	2	2	0	0	1	0	5	0	2	3	2	3	1	5	1	4	1	1	2	2	0	1	0	1	2	2	4	5	5	4	2	3	6	13	2	2	3	3	2	3	4	4	0	2	2	7	3	0	2	3	0	1	3	3	4	19	4	5	6	3	4	7	2	4	1	4	3	4	9	2	3	1	1	7	3	303	2	6	3	4	2	3	5	1	5	2	3	7	18	2	1	2	9	10	5	5	3	5	5	5	2	0	9	4	3	2	0
4:Del:M:1	1	1	2	0	1	13	1	0	4	0	0	2	3	1	6	1	1	1	3	3	0	1	0	0	0	4	1	2	1	3	1	1	1	0	0	1	1	1	4	2	3	1	4	2	2	5	1	0	4	0	1	2	1	7	1	2	1	8	2	2	0	0	2	0	2	1	0	1	2	1	1	2	1	0	1	2	3	1	0	4	0	2	2	2	0	1	1	1	1	2	0	4	4	1	1	0	0	1	4	1	3	1	3	1	3	0	0	1	3	0	1	2	1	3	0	1	0	1	0	0	2	0	0	1	0	0	1	3	3	0	1	1	0	1	1	0	1	4	2	2	1	2	0	1	4	0	1	5	1	9	3	2	1	5	1	0	0	2	2	2	1	1	1	1	3	5	4	1	1	0	4	0	1	2	3	1	1	1	2	9	1	1	1	0	1	1	3	2	2	0	0	2	1	3	1	5	1	0	1	1	2	1	19	1	0	1	0	0	1	1	4	2	3	1	0	1	1	4	1	0	3	0	2	1	4	1	1	0	1	0	1	1	0	0	3	0	1	1	2	1	1	1	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	3	0	0	1	1	0	0	1	0	0	1	3	2	0	1	0	0	1	0	1	0	1	3	0	0	0	2	5	0	5	0	3	0	0	0	1	0	0	2	3	1	0	0	0	2	1	1	0	0	1	2	0	7	0	0	1	0	3	0	4	2	2	1	1	2	0	0	3	0	1	3	2	3	4	0	2	0	3	2	7	2	0	0	1	3	3	0	2	2	2	0	5	2	0	1	0	1	2	1	4	3	14	2	1	3	1	4	4	1	2	0	6	6	3	2	2	1	0	0	1	8	211	5	1	2	0	0	4	2	0	1	4	1	2	11	2	0	3	7	7	2	5	0	2	0	2	3	1	10	1	1	1	2
